No,year,month,day,hour,season,PM_Dongsi,PM_Dongsihuan,PM_Nongzhanguan,PM_US Post,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec,avg
6363,2010,9,23,2,3,NA,NA,NA,NA,8,87,1020,10,NW,2.68,0,0,
6364,2010,9,23,3,3,NA,NA,NA,NA,7,87,1020,9,NW,4.47,0,0,
6365,2010,9,23,4,3,NA,NA,NA,NA,7,81,1020,10,NW,8.49,0,0,
6366,2010,9,23,5,3,NA,NA,NA,NA,7,87,1020,9,NW,11.62,0,0,
6367,2010,9,23,6,3,NA,NA,NA,NA,7,87,1020,9,NW,13.41,0,0,
6368,2010,9,23,7,3,NA,NA,NA,NA,7,76,1020,11,NW,16.54,0,0,
6369,2010,9,23,8,3,NA,NA,NA,NA,8,62,1020,15,NW,19.67,0,0,
6370,2010,9,23,9,3,NA,NA,NA,NA,7,48,1020,18,NW,23.69,0,0,
6371,2010,9,23,10,3,NA,NA,NA,NA,8,45,1020,20,NE,1.79,0,0,
6372,2010,9,23,11,3,NA,NA,NA,NA,8,40,1020,22,NW,1.79,0,0,
6373,2010,9,23,12,3,NA,NA,NA,NA,6,31,1019,24,cv,0.89,0,0,
6374,2010,9,23,13,3,NA,NA,NA,NA,4,27,1018,24,cv,1.78,0,0,
6375,2010,9,23,14,3,NA,NA,NA,NA,4,25,1017,25,SE,3.13,0,0,
6376,2010,9,23,15,3,NA,NA,NA,NA,8,33,1017,25,SE,7.15,0,0,
6377,2010,9,23,16,3,NA,NA,NA,NA,7,31,1016,25,SE,11.17,0,0,
6378,2010,9,23,17,3,NA,NA,NA,NA,7,35,1016,23,SE,14.3,0,0,
6379,2010,9,23,18,3,NA,NA,NA,NA,9,46,1016,21,SE,17.43,0,0,
6380,2010,9,23,19,3,NA,NA,NA,NA,10,59,1017,18,SE,20.56,0,0,
6381,2010,9,23,20,3,NA,NA,NA,NA,10,63,1017,17,SE,24.58,0,0,
6382,2010,9,23,21,3,NA,NA,NA,NA,10,67,1018,16,SE,26.37,0,0,
6383,2010,9,23,22,3,NA,NA,NA,NA,11,76,1018,15,SE,29.5,0,0,
6384,2010,9,23,23,3,NA,NA,NA,NA,11,82,1018,14,SE,31.29,0,0,
6385,2010,9,24,0,3,NA,NA,NA,NA,10,81,1018,13,NE,0.89,0,0,
6386,2010,9,24,1,3,NA,NA,NA,NA,10,87,1019,12,NW,1.79,0,0,
6387,2010,9,24,2,3,NA,NA,NA,NA,11,87,1019,13,NW,3.58,0,0,
6388,2010,9,24,3,3,NA,NA,NA,NA,10,87,1019,12,NE,0.89,0,0,
6389,2010,9,24,4,3,NA,NA,NA,NA,10,87,1018,12,cv,0.89,0,0,
6390,2010,9,24,5,3,NA,NA,NA,NA,10,93,1018,11,cv,1.78,0,0,
6391,2010,9,24,6,3,NA,NA,NA,NA,10,87,1018,12,cv,2.67,0,0,
6392,2010,9,24,7,3,NA,NA,NA,NA,11,93,1019,12,NE,0.89,0,0,
6393,2010,9,24,8,3,NA,NA,NA,NA,13,87,1019,15,NW,1.79,0,0,
6394,2010,9,24,9,3,NA,NA,NA,NA,12,72,1019,17,NW,3.58,0,0,
6395,2010,9,24,10,3,NA,NA,NA,NA,12,67,1019,18,cv,1.79,0,0,
6396,2010,9,24,11,3,NA,NA,NA,NA,12,59,1018,20,cv,3.58,0,0,
6397,2010,9,24,12,3,NA,NA,NA,NA,13,60,1017,21,SE,1.79,0,0,
6398,2010,9,24,13,3,NA,NA,NA,NA,12,53,1016,22,SE,3.58,0,0,
6399,2010,9,24,14,3,NA,NA,NA,NA,8,35,1015,24,cv,4.92,0,0,
6400,2010,9,24,15,3,NA,NA,NA,NA,8,33,1015,25,SE,4.92,0,0,
6401,2010,9,24,16,3,NA,NA,NA,NA,10,41,1015,24,SE,8.94,0,0,
6402,2010,9,24,17,3,NA,NA,NA,NA,9,40,1015,23,SE,12.96,0,0,
6403,2010,9,24,18,3,NA,NA,NA,NA,9,46,1015,21,SE,16.98,0,0,
6404,2010,9,24,19,3,NA,NA,NA,NA,9,52,1015,19,SE,18.77,0,0,
6405,2010,9,24,20,3,NA,NA,NA,NA,9,55,1016,18,SE,21.9,0,0,
6406,2010,9,24,21,3,NA,NA,NA,NA,7,48,1016,18,SE,25.92,0,0,
6407,2010,9,24,22,3,NA,NA,NA,NA,7,51,1017,17,SE,29.94,0,0,
6408,2010,9,24,23,3,NA,NA,NA,NA,8,58,1017,16,SE,33.07,0,0,
6409,2010,9,25,0,3,NA,NA,NA,NA,8,58,1017,16,SE,36.2,0,0,
6410,2010,9,25,1,3,NA,NA,NA,NA,9,71,1017,14,SE,37.99,0,0,
6411,2010,9,25,2,3,NA,NA,NA,NA,9,76,1017,13,SE,39.78,0,0,
6412,2010,9,25,3,3,NA,NA,NA,NA,9,81,1017,12,SE,40.67,0,0,
6413,2010,9,25,4,3,NA,NA,NA,NA,9,87,1016,11,cv,0.89,0,0,
6414,2010,9,25,5,3,NA,NA,NA,NA,9,87,1017,11,cv,1.78,0,0,
6415,2010,9,25,6,3,NA,NA,NA,NA,9,87,1016,11,cv,2.67,0,0,
6416,2010,9,25,7,3,NA,NA,NA,NA,11,93,1017,12,cv,3.56,0,0,
6417,2010,9,25,8,3,NA,NA,NA,NA,11,87,1017,13,SE,0.89,0,0,
6418,2010,9,25,9,3,NA,NA,NA,NA,12,82,1017,15,cv,0.89,0,0,
6419,2010,9,25,10,3,NA,NA,NA,NA,12,72,1017,17,SE,1.79,0,0,
6420,2010,9,25,11,3,NA,NA,NA,NA,12,63,1017,19,SE,3.58,0,0,
6421,2010,9,25,12,3,NA,NA,NA,NA,12,63,1016,19,SE,6.71,0,0,
6422,2010,9,25,13,3,NA,NA,NA,NA,12,59,1015,20,SE,10.73,0,0,
6423,2010,9,25,14,3,NA,NA,NA,NA,13,60,1014,21,SE,12.52,0,0,
6424,2010,9,25,15,3,NA,NA,NA,NA,12,53,1014,22,SE,17.44,0,0,
6425,2010,9,25,16,3,NA,NA,NA,NA,12,56,1013,21,SE,21.46,0,0,
6426,2010,9,25,17,3,NA,NA,NA,NA,12,56,1013,21,SE,25.48,0,0,
6427,2010,9,25,18,3,NA,NA,NA,NA,12,63,1013,19,SE,29.5,0,0,
6428,2010,9,25,19,3,NA,NA,NA,NA,13,77,1015,17,cv,0.89,0,0,
6429,2010,9,25,20,3,NA,NA,NA,NA,13,68,1016,19,NE,3.13,0.4,0.4,
6430,2010,9,25,21,3,NA,NA,NA,NA,14,82,1016,17,SE,4.02,0,0,
6431,2010,9,25,22,3,NA,NA,NA,NA,14,87,1016,16,NE,0.89,0,0,
6432,2010,9,25,23,3,NA,NA,NA,NA,14,87,1016,16,NE,1.78,0,0,
6433,2010,9,26,0,3,NA,NA,NA,NA,13,93,1017,14,cv,0.89,0,0,
6434,2010,9,26,1,3,NA,NA,NA,NA,14,93,1017,15,cv,1.34,0,0,
6435,2010,9,26,2,3,NA,NA,NA,NA,13,93,1017,14,NW,1.79,0.1,0.1,
6436,2010,9,26,3,3,NA,NA,NA,NA,14,93,1017,15,NW,3.58,0,0,
6437,2010,9,26,4,3,NA,NA,NA,NA,14,93,1018,15,NW,4.47,0,0,
6438,2010,9,26,5,3,NA,NA,NA,NA,13,93,1018,14,NW,7.6,0,0,
6439,2010,9,26,6,3,NA,NA,NA,NA,12,93,1019,13,NW,9.39,0,0,
6440,2010,9,26,7,3,NA,NA,NA,NA,11,93,1019,12,NE,1.79,0,0,
6441,2010,9,26,8,3,NA,NA,NA,NA,13,93,1020,14,cv,0.89,0,0,
6442,2010,9,26,9,3,NA,NA,NA,NA,9,55,1020,18,cv,1.78,0,0,
6443,2010,9,26,10,3,NA,NA,NA,NA,3,32,1020,20,NW,3.13,0,0,
6444,2010,9,26,11,3,NA,NA,NA,NA,0,23,1019,22,NW,6.26,0,0,
6445,2010,9,26,12,3,NA,NA,NA,NA,2,25,1019,23,NW,8.05,0,0,
6446,2010,9,26,13,3,NA,NA,NA,NA,0,20,1018,24,NW,12.07,0,0,
6447,2010,9,26,14,3,NA,NA,NA,NA,-1,19,1017,24,NW,16.09,0,0,
6448,2010,9,26,15,3,NA,NA,NA,NA,-1,19,1016,24,cv,1.79,0,0,
6449,2010,9,26,16,3,NA,NA,NA,NA,-2,17,1015,24,NW,3.13,0,0,
6450,2010,9,26,17,3,NA,NA,NA,NA,-2,17,1015,24,SE,1.79,0,0,
6451,2010,9,26,18,3,NA,NA,NA,NA,2,28,1015,21,SE,6.71,0,0,
6452,2010,9,26,19,3,NA,NA,NA,NA,4,41,1015,17,SE,9.84,0,0,
6453,2010,9,26,20,3,NA,NA,NA,NA,6,51,1015,16,SE,12.97,0,0,
6454,2010,9,26,21,3,NA,NA,NA,NA,6,51,1015,16,SE,16.1,0,0,
6455,2010,9,26,22,3,NA,NA,NA,NA,7,58,1015,15,SE,17.89,0,0,
6456,2010,9,26,23,3,NA,NA,NA,NA,8,51,1015,18,SE,21.02,0,0,
6457,2010,9,27,0,3,NA,NA,NA,NA,8,62,1014,15,SE,24.15,0,0,
6458,2010,9,27,1,3,NA,NA,NA,NA,9,71,1014,14,SE,27.28,0,0,
6459,2010,9,27,2,3,NA,NA,NA,NA,9,87,1014,11,NW,3.13,0,0,
6460,2010,9,27,3,3,NA,NA,NA,NA,9,93,1014,10,NW,4.92,0,0,
6461,2010,9,27,4,3,NA,NA,NA,NA,8,87,1014,10,NW,8.05,0,0,
6462,2010,9,27,5,3,NA,NA,NA,NA,8,81,1015,11,cv,0.89,0,0,
6463,2010,9,27,6,3,NA,NA,NA,NA,8,81,1015,11,cv,1.78,0,0,
6464,2010,9,27,7,3,NA,NA,NA,NA,8,76,1016,12,NE,1.79,0,0,
6465,2010,9,27,8,3,NA,NA,NA,NA,1,31,1016,18,NW,8.05,0,0,
6466,2010,9,27,9,3,NA,NA,NA,NA,1,29,1017,19,NW,16.1,0,0,
6467,2010,9,27,10,3,NA,NA,NA,NA,-2,22,1017,20,NW,24.15,0,0,
6468,2010,9,27,11,3,NA,NA,NA,NA,-1,22,1017,21,NW,29.07,0,0,
6469,2010,9,27,12,3,NA,NA,NA,NA,-3,19,1017,21,NW,37.12,0,0,
6470,2010,9,27,13,3,NA,NA,NA,NA,-3,19,1016,21,NW,45.17,0,0,
6471,2010,9,27,14,3,NA,NA,NA,NA,-3,18,1016,22,NW,53.22,0,0,
6472,2010,9,27,15,3,NA,NA,NA,45,-4,17,1016,22,NW,61.27,0,0,45
6473,2010,9,27,16,3,NA,NA,NA,NA,-4,17,1016,22,NW,70.21,0,0,
6474,2010,9,27,17,3,NA,NA,NA,NA,-4,18,1016,21,NW,79.15,0,0,
6475,2010,9,27,18,3,NA,NA,NA,NA,-4,19,1017,20,NW,86.3,0,0,
6476,2010,9,27,19,3,NA,NA,NA,NA,-3,22,1018,19,NW,92.11,0,0,
6477,2010,9,27,20,3,NA,NA,NA,NA,-2,25,1019,18,NW,97.03,0,0,
6478,2010,9,27,21,3,NA,NA,NA,NA,-2,29,1020,16,NW,101.95,0,0,
6479,2010,9,27,22,3,NA,NA,NA,NA,-4,23,1021,17,NW,110.89,0,0,
6480,2010,9,27,23,3,NA,NA,NA,NA,-4,25,1022,16,NW,118.94,0,0,
6481,2010,9,28,0,3,NA,NA,NA,NA,-4,28,1023,14,NW,123.86,0,0,
6482,2010,9,28,1,3,NA,NA,NA,NA,-2,37,1023,12,NW,125.65,0,0,
6483,2010,9,28,2,3,NA,NA,NA,NA,-3,32,1024,13,NW,129.67,0,0,
6484,2010,9,28,3,3,NA,NA,NA,NA,-1,49,1024,9,NW,132.8,0,0,
6485,2010,9,28,4,3,NA,NA,NA,NA,0,49,1025,10,NE,1.79,0,0,
6486,2010,9,28,5,3,NA,NA,NA,NA,0,49,1026,10,NE,4.92,0,0,
6487,2010,9,28,6,3,NA,NA,NA,NA,-1,46,1027,10,NE,8.94,0,0,
6488,2010,9,28,7,3,NA,NA,NA,NA,0,46,1028,11,NE,13.86,0,0,
6489,2010,9,28,8,3,NA,NA,NA,NA,-1,40,1028,12,NE,19.67,0,0,
6490,2010,9,28,9,3,NA,NA,NA,NA,-1,35,1028,14,NE,24.59,0,0,
6491,2010,9,28,10,3,NA,NA,NA,NA,-1,33,1028,15,NE,28.61,0,0,
6492,2010,9,28,11,3,NA,NA,NA,NA,-1,31,1027,16,NW,4.02,0,0,
6493,2010,9,28,12,3,NA,NA,NA,NA,0,31,1026,17,NE,3.13,0,0,
6494,2010,9,28,13,3,NA,NA,NA,NA,-2,25,1025,18,cv,1.79,0,0,
6495,2010,9,28,14,3,NA,NA,NA,NA,-2,24,1024,19,SE,1.79,0,0,
6496,2010,9,28,15,3,NA,NA,NA,NA,-1,25,1023,19,cv,0.89,0,0,
6497,2010,9,28,16,3,NA,NA,NA,NA,-2,24,1023,19,SE,3.13,0,0,
6498,2010,9,28,17,3,NA,NA,NA,NA,-3,23,1023,18,SE,6.26,0,0,
6499,2010,9,28,18,3,NA,NA,NA,NA,0,35,1023,15,SE,9.39,0,0,
6500,2010,9,28,19,3,NA,NA,NA,NA,2,50,1024,12,SE,11.18,0,0,
6501,2010,9,28,20,3,NA,NA,NA,NA,3,54,1024,12,SE,12.07,0,0,
6502,2010,9,28,21,3,NA,NA,NA,NA,5,71,1024,10,cv,0.89,0,0,
6503,2010,9,28,22,3,NA,NA,NA,NA,6,81,1024,9,cv,1.78,0,0,
6504,2010,9,28,23,3,NA,NA,NA,NA,5,81,1024,8,cv,2.67,0,0,
6505,2010,9,29,0,3,NA,NA,NA,NA,5,81,1024,8,cv,3.56,0,0,
6506,2010,9,29,1,3,NA,NA,NA,NA,5,81,1024,8,cv,4.45,0,0,
6507,2010,9,29,2,3,NA,NA,NA,NA,5,87,1024,7,NE,0.89,0,0,
6508,2010,9,29,3,3,NA,NA,NA,NA,5,87,1024,7,NE,1.78,0,0,
6509,2010,9,29,4,3,NA,NA,NA,NA,5,87,1023,7,cv,0.45,0,0,
6510,2010,9,29,5,3,NA,NA,NA,NA,5,93,1023,6,cv,0.9,0,0,
6511,2010,9,29,6,3,NA,NA,NA,NA,5,93,1023,6,NW,0.89,0,0,
6512,2010,9,29,7,3,NA,NA,NA,NA,5,87,1024,7,NW,1.78,0,0,
6513,2010,9,29,8,3,NA,NA,NA,NA,6,76,1024,10,NW,3.57,0,0,
6514,2010,9,29,9,3,NA,NA,NA,NA,7,71,1023,12,cv,0.45,0,0,
6515,2010,9,29,10,3,NA,NA,NA,NA,7,62,1023,14,cv,1.34,0,0,
6516,2010,9,29,11,3,NA,NA,NA,NA,6,51,1022,16,cv,2.23,0,0,
6517,2010,9,29,12,3,NA,NA,NA,NA,6,45,1021,18,SE,1.79,0,0,
6518,2010,9,29,13,3,NA,NA,NA,NA,5,39,1020,19,cv,1.79,0,0,
6519,2010,9,29,14,3,NA,NA,NA,NA,5,37,1019,20,SE,3.13,0,0,
6520,2010,9,29,15,3,NA,NA,NA,NA,5,35,1018,21,SE,6.26,0,0,
6521,2010,9,29,16,3,NA,NA,NA,NA,4,32,1018,21,SE,10.28,0,0,
6522,2010,9,29,17,3,NA,NA,NA,NA,5,37,1018,20,SE,13.41,0,0,
6523,2010,9,29,18,3,NA,NA,NA,NA,7,51,1018,17,SE,15.2,0,0,
6524,2010,9,29,19,3,NA,NA,NA,NA,8,67,1018,14,SE,16.99,0,0,
6525,2010,9,29,20,3,NA,NA,NA,NA,8,67,1019,14,cv,0.89,0,0,
6526,2010,9,29,21,3,NA,NA,NA,NA,9,81,1019,12,SE,0.89,0,0,
6527,2010,9,29,22,3,NA,NA,NA,NA,9,81,1019,12,cv,0.89,0,0,
6528,2010,9,29,23,3,NA,NA,NA,NA,9,93,1019,10,NE,1.79,0,0,
6529,2010,9,30,0,3,NA,NA,NA,NA,9,93,1019,10,SE,0.89,0,0,
6530,2010,9,30,1,3,NA,NA,NA,NA,9,93,1019,10,cv,0.89,0,0,
6531,2010,9,30,2,3,NA,NA,NA,NA,8,93,1019,9,cv,1.34,0,0,
6532,2010,9,30,3,3,NA,NA,NA,NA,8,93,1019,9,NW,0.89,0,0,
6533,2010,9,30,4,3,NA,NA,NA,NA,8,93,1019,9,NW,2.68,0,0,
6534,2010,9,30,5,3,NA,NA,NA,NA,8,100,1019,8,NW,4.47,0,0,
6535,2010,9,30,6,3,NA,NA,NA,NA,8,100,1019,8,cv,0.45,0,0,
6536,2010,9,30,7,3,NA,NA,NA,NA,8,93,1019,9,NW,0.89,0,0,
6537,2010,9,30,8,3,NA,NA,NA,NA,10,87,1020,12,NW,4.02,0,0,
6538,2010,9,30,9,3,NA,NA,NA,NA,10,72,1020,15,NW,5.81,0,0,
6539,2010,9,30,10,3,NA,NA,NA,NA,9,59,1019,17,cv,0.89,0,0,
6540,2010,9,30,11,3,NA,NA,NA,NA,9,52,1020,19,NW,1.79,0,0,
6541,2010,9,30,12,3,NA,NA,NA,NA,9,46,1018,21,cv,0.89,0,0,
6542,2010,9,30,13,3,NA,NA,NA,NA,10,43,1018,23,cv,1.78,0,0,
6543,2010,9,30,14,3,NA,NA,NA,NA,10,41,1017,24,SE,1.79,0,0,
6544,2010,9,30,15,3,NA,NA,NA,NA,10,38,1016,25,SE,4.92,0,0,
6545,2010,9,30,16,3,NA,NA,NA,NA,11,43,1016,24,SE,8.05,0,0,
6546,2010,9,30,17,3,NA,NA,NA,NA,12,49,1016,23,SE,9.84,0,0,
6547,2010,9,30,18,3,NA,NA,NA,NA,13,64,1017,20,SE,11.63,0,0,
6548,2010,9,30,19,3,NA,NA,NA,NA,13,77,1017,17,cv,0.89,0,0,
6549,2010,9,30,20,3,NA,NA,NA,209,13,82,1018,16,SE,0.89,0,0,209
6550,2010,9,30,21,3,NA,NA,NA,204,13,87,1018,15,cv,0.89,0,0,204
6551,2010,9,30,22,3,NA,NA,NA,222,13,93,1019,14,cv,1.78,0,0,222
6552,2010,9,30,23,3,NA,NA,NA,231,13,93,1018,14,NE,0.89,0,0,231
6553,2010,10,1,0,3,NA,NA,NA,268,12,100,1018,12,NE,1.78,0,0,268
6554,2010,10,1,1,3,NA,NA,NA,258,12,93,1018,13,cv,0.89,0,0,258
6555,2010,10,1,2,3,NA,NA,NA,196,12,93,1018,13,cv,1.78,0,0,196
6556,2010,10,1,3,3,NA,NA,NA,192,11,93,1019,12,NW,3.13,0,0,192
6557,2010,10,1,4,3,NA,NA,NA,165,11,87,1019,13,NW,4.02,0,0,165
6558,2010,10,1,5,3,NA,NA,NA,156,11,93,1019,12,cv,0.89,0,0,156
6559,2010,10,1,6,3,NA,NA,NA,155,10,93,1019,11,NE,1.79,0,0,155
6560,2010,10,1,7,3,NA,NA,NA,162,11,93,1020,12,NE,2.68,0,0,162
6561,2010,10,1,8,3,NA,NA,NA,211,13,93,1020,14,NW,1.79,0,0,211
6562,2010,10,1,9,3,NA,NA,NA,274,13,77,1020,17,cv,0.89,0,0,274
6563,2010,10,1,10,3,NA,NA,NA,266,13,68,1020,19,NW,1.79,0,0,266
6564,2010,10,1,11,3,NA,NA,NA,225,13,64,1019,20,cv,0.89,0,0,225
6565,2010,10,1,12,3,NA,NA,NA,194,14,64,1018,21,SE,1.79,0,0,194
6566,2010,10,1,13,3,NA,NA,NA,203,14,53,1018,24,cv,0.89,0,0,203
6567,2010,10,1,14,3,NA,NA,NA,224,15,60,1017,23,SE,1.79,0,0,224
6568,2010,10,1,15,3,NA,NA,NA,234,15,60,1016,23,cv,0.89,0,0,234
6569,2010,10,1,16,3,NA,NA,NA,259,16,64,1016,23,cv,1.78,0,0,259
6570,2010,10,1,17,3,NA,NA,NA,247,16,68,1015,22,SE,0.89,0,0,247
6571,2010,10,1,18,3,NA,NA,NA,266,17,82,1016,20,cv,0.89,0,0,266
6572,2010,10,1,19,3,NA,NA,NA,237,17,82,1016,20,cv,1.34,0,0,237
6573,2010,10,1,20,3,NA,NA,NA,243,17,77,1016,21,SE,1.79,0,0,243
6574,2010,10,1,21,3,NA,NA,NA,242,16,73,1015,21,SE,3.58,0,0,242
6575,2010,10,1,22,3,NA,NA,NA,256,15,77,1016,19,NW,3.13,0.2,0.2,256
6576,2010,10,1,23,3,NA,NA,NA,168,16,82,1015,19,NW,6.26,0,0,168
6577,2010,10,2,0,3,NA,NA,NA,74,15,82,1015,18,NW,10.28,3.7,3.7,74
6578,2010,10,2,1,3,NA,NA,NA,67,15,93,1015,16,NE,3.13,0.2,3.9,67
6579,2010,10,2,2,3,NA,NA,NA,80,15,93,1015,16,SE,3.13,0.6,4.5,80
6580,2010,10,2,3,3,NA,NA,NA,75,15,93,1014,16,cv,0.89,1.4,5.9,75
6581,2010,10,2,4,3,NA,NA,NA,54,16,100,1014,16,NW,1.79,0.8,6.7,54
6582,2010,10,2,5,3,NA,NA,NA,47,16,100,1014,16,NW,4.92,0.3,7,47
6583,2010,10,2,6,3,NA,NA,NA,51,15,93,1014,16,NW,6.71,0.1,7.1,51
6584,2010,10,2,7,3,NA,NA,NA,47,15,93,1013,16,NW,9.84,0,0,47
6585,2010,10,2,8,3,NA,NA,NA,34,15,93,1013,16,NW,12.97,0,0,34
6586,2010,10,2,9,3,NA,NA,NA,22,15,82,1013,18,NW,14.76,0,0,22
6587,2010,10,2,10,3,NA,NA,NA,9,12,59,1013,20,NW,22.81,0,0,9
6588,2010,10,2,11,3,NA,NA,NA,11,10,49,1013,21,NW,31.75,0,0,11
6589,2010,10,2,12,3,NA,NA,NA,12,10,49,1012,21,NW,41.58,0,0,12
6590,2010,10,2,13,3,NA,NA,NA,11,9,46,1012,21,NW,51.41,0,0,11
6591,2010,10,2,14,3,NA,NA,NA,7,9,46,1011,21,NW,59.46,0,0,7
6592,2010,10,2,15,3,NA,NA,NA,3,7,42,1012,20,NW,68.4,0,0,3
6593,2010,10,2,16,3,NA,NA,NA,5,7,45,1012,19,NW,78.23,0,0,5
6594,2010,10,2,17,3,NA,NA,NA,7,8,51,1012,18,NW,87.17,0,0,7
6595,2010,10,2,18,3,NA,NA,NA,6,8,55,1013,17,NW,96.11,0,0,6
6596,2010,10,2,19,3,NA,NA,NA,10,8,55,1014,17,NW,104.16,0,0,10
6597,2010,10,2,20,3,NA,NA,NA,13,8,58,1015,16,NW,108.18,0,0,13
6598,2010,10,2,21,3,NA,NA,NA,16,8,58,1015,16,NW,113.1,0,0,16
6599,2010,10,2,22,3,NA,NA,NA,12,9,71,1015,14,NW,114.89,0,0,12
6600,2010,10,2,23,3,NA,NA,NA,12,8,71,1015,13,NW,118.02,0,0,12
6601,2010,10,3,0,3,NA,NA,NA,13,7,66,1015,13,NW,122.04,0,0,13
6602,2010,10,3,1,3,NA,NA,NA,12,7,66,1015,13,NW,125.17,0,0,12
6603,2010,10,3,2,3,NA,NA,NA,12,7,62,1015,14,NW,128.3,0,0,12
6604,2010,10,3,3,3,NA,NA,NA,13,5,54,1015,14,NW,131.43,0,0,13
6605,2010,10,3,4,3,NA,NA,NA,12,3,44,1015,15,NW,138.58,0,0,12
6606,2010,10,3,5,3,NA,NA,NA,12,3,41,1015,16,NW,144.39,0,0,12
6607,2010,10,3,6,3,NA,NA,NA,13,3,41,1015,16,NW,149.31,0,0,13
6608,2010,10,3,7,3,NA,NA,NA,10,3,41,1016,16,NW,156.46,0,0,10
6609,2010,10,3,8,3,NA,NA,NA,12,2,36,1016,17,NW,165.4,0,0,12
6610,2010,10,3,9,3,NA,NA,NA,13,0,29,1017,18,NW,174.34,0,0,13
6611,2010,10,3,10,3,NA,NA,NA,12,0,29,1017,18,NW,184.17,0,0,12
6612,2010,10,3,11,3,NA,NA,NA,11,0,27,1017,19,NW,193.11,0,0,11
6613,2010,10,3,12,3,NA,NA,NA,11,1,26,1016,21,NW,202.94,0,0,11
6614,2010,10,3,13,3,NA,NA,NA,10,-1,21,1015,22,NW,211.88,0,0,10
6615,2010,10,3,14,3,NA,NA,NA,8,-2,18,1015,23,NW,219.93,0,0,8
6616,2010,10,3,15,3,NA,NA,NA,6,0,21,1015,23,NW,228.87,0,0,6
6617,2010,10,3,16,3,NA,NA,NA,5,0,21,1015,23,NW,237.81,0,0,5
6618,2010,10,3,17,3,NA,NA,NA,6,2,26,1016,22,NW,245.86,0,0,6
6619,2010,10,3,18,3,NA,NA,NA,8,2,28,1016,21,NW,253.91,0,0,8
6620,2010,10,3,19,3,NA,NA,NA,7,2,30,1017,20,NW,261.96,0,0,7
6621,2010,10,3,20,3,NA,NA,NA,7,2,32,1018,19,NW,269.11,0,0,7
6622,2010,10,3,21,3,NA,NA,NA,8,4,54,1018,13,NW,272.24,0,0,8
6623,2010,10,3,22,3,NA,NA,NA,7,3,41,1018,16,NW,275.37,0,0,7
6624,2010,10,3,23,3,NA,NA,NA,9,4,50,1018,14,NW,278.5,0,0,9
6625,2010,10,4,0,3,NA,NA,NA,23,6,71,1018,11,NE,3.13,0,0,23
6626,2010,10,4,1,3,NA,NA,NA,21,6,71,1018,11,NW,0.89,0,0,21
6627,2010,10,4,2,3,NA,NA,NA,25,6,76,1018,10,NW,2.68,0,0,25
6628,2010,10,4,3,3,NA,NA,NA,22,6,81,1018,9,NW,6.7,0,0,22
6629,2010,10,4,4,3,NA,NA,NA,14,6,81,1018,9,NW,9.83,0,0,14
6630,2010,10,4,5,3,NA,NA,NA,22,5,75,1019,9,NW,11.62,0,0,22
6631,2010,10,4,6,3,NA,NA,NA,27,6,81,1019,9,NW,13.41,0,0,27
6632,2010,10,4,7,3,NA,NA,NA,22,7,87,1020,9,NW,15.2,0,0,22
6633,2010,10,4,8,3,NA,NA,NA,14,6,58,1020,14,NE,1.79,0,0,14
6634,2010,10,4,9,3,NA,NA,NA,19,5,45,1020,17,NE,4.92,0,0,19
6635,2010,10,4,10,3,NA,NA,NA,15,4,37,1020,19,cv,0.89,0,0,15
6636,2010,10,4,11,3,NA,NA,NA,17,5,37,1020,20,cv,1.78,0,0,17
6637,2010,10,4,12,3,NA,NA,NA,21,5,32,1019,22,cv,3.57,0,0,21
6638,2010,10,4,13,3,NA,NA,NA,24,6,33,1017,23,cv,4.46,0,0,24
6639,2010,10,4,14,3,NA,NA,NA,24,6,33,1017,23,SE,1.79,0,0,24
6640,2010,10,4,15,3,NA,NA,NA,26,6,33,1016,23,SE,4.92,0,0,26
6641,2010,10,4,16,3,NA,NA,NA,24,7,35,1016,23,SE,8.05,0,0,24
6642,2010,10,4,17,3,NA,NA,NA,25,8,40,1015,22,SE,11.18,0,0,25
6643,2010,10,4,18,3,NA,NA,NA,27,8,45,1015,20,SE,14.31,0,0,27
6644,2010,10,4,19,3,NA,NA,NA,38,10,63,1016,17,cv,0.89,0,0,38
6645,2010,10,4,20,3,NA,NA,NA,47,11,82,1016,14,SE,0.89,0,0,47
6646,2010,10,4,21,3,NA,NA,NA,41,10,81,1017,13,cv,0.89,0,0,41
6647,2010,10,4,22,3,NA,NA,NA,42,11,87,1017,13,SE,0.89,0,0,42
6648,2010,10,4,23,3,NA,NA,NA,85,10,81,1016,13,SE,1.78,0,0,85
6649,2010,10,5,0,3,NA,NA,NA,88,9,81,1016,12,cv,0.89,0,0,88
6650,2010,10,5,1,3,NA,NA,NA,90,10,93,1016,11,NE,0.89,0,0,90
6651,2010,10,5,2,3,NA,NA,NA,73,8,93,1016,9,NW,1.79,0,0,73
6652,2010,10,5,3,3,NA,NA,NA,57,8,93,1016,9,NE,1.79,0,0,57
6653,2010,10,5,4,3,NA,NA,NA,50,9,93,1016,10,NW,1.79,0,0,50
6654,2010,10,5,5,3,NA,NA,NA,43,8,93,1016,9,NW,4.92,0,0,43
6655,2010,10,5,6,3,NA,NA,NA,52,8,87,1016,10,NW,8.05,0,0,52
6656,2010,10,5,7,3,NA,NA,NA,52,9,93,1016,10,NW,9.84,0,0,52
